clean_text,label
too long to read the section on humor is very good but if you want to improve your presentation skills it s no point reading a big book you have to practice to improve this book could have been more useful if it were more concise,0
who is the translator with hundreds of versions of the cherry orchard available you would think that amazon would have the sense to name the translator i think this is the same version used by la theater works in which case the translator would be michael frayn,0
solid product i had the reported switching problem update this device has one annoying defect a clever feature of switching inputs automatically when it senses no input on one of the two stereo inputs any stretch of silence will cause it to switch i called audiosource and i have to give them credit the problem is relatively easy to solve by using input instead of input if you re only using one input,1
haunting and lovely the first time i read this book it entranced me to put it tritely i could not put it down this book is amazingly enchanting though can seem a bit obtuse i confess i had to re read it before i began to understand the point you will find yourself discovering new facets of the story each time you read it which i have done several times it is a piercingly beautiful story written with lewis clear sharp talent,1
antique book purchase was smooth delivery prompt and well packaged the book s condition was excellent for its age,1
another fast book object databases for oo beginners why if you don t already know and understand the basic object terminology explained in this book you probably don t need to start with a book on object databases i would also read the reviews of this author s other books they are mostly very bad this author seems to write more book than anyone could write and do a good job even if they wrote fulltime much less if they taught college as this author claims to this book is probably not worth the money or your time,0
don t miss lola this is a whole new experience in film it s brilliant innovative and so much fun fast paced with a great pulsating score it plays with time and shows you how a few seconds can change your life the editing is a marvel as well as the cinematography love the ambulance glass shot this incredible movie will still interest you after many viewings it s a keeper,1
in line writing style this is the worst programming textbook i have yet seen it requires the student to read each chapter from start to finish because one cannot just go to a subject of interest and learn it the writing style is completely in line i found i had to re read sections many times to ascertain what the authors were trying to say and the code examples were not self contained while i am not a programmer by training i have taken a course in java and many other courses this book also focused too much on databases to my taste but others may find that emphasis useful even the teacher who selected it said he made a mistake,0
blu ray rental what more can i say i recently decided to start increasing the size of my blu ray collection by mainly getting some of my favorite movies batman begins is by far one of my favorite movies and an amazing retelling of the batman legend amazon definitely had the best price for the combo you get in the deal for you re not only getting the blu ray but you are also getting an on demand rental from amazon i have not used the rental yet but saw it pop in on the roku box movie came in just a few days and the quality could not have been better pros you get the blu ray and a rental so you can watch right away you can t beat the price unless you get it used somewhere it s batman and it s awesomecons noneoverall great movie and great price well done amazon,1
last and the least i bought this film on a whim since the store i went to didn t have exactly what i wanted ouatic fer sure so i figured i d watch the last in the series since ouatic and america was a huge disappointment for me i have yet to make up my mind on jet li films and this put me in the negative state again the story was slow and unmoving the characters were not interesting the fighting was sparse why else get a kung fu film and the last fight with jet in a chicken suit jet li in a chicken suit was the last straw i m sorry but if fist of legend was his best then this must have been by far his worst i wouldn t buy this dvd with your money,0
my family and other animals i read gerald durrell s books years ago while i was still living in romania i loved his books from the first page to the last and literally i couldn t put them down until i finished them the best humour i ever met in books his stile is unique i am planning on reading all of them again in english i would recommend them to anyone,1
no driver for the windows xp pro x operating system the laserjet is a fine printer for use with older operating systems it produces high quality output when attached to my windows se box but it doesn t print at all when attached to my new computer with its xp pro x operating system the problem is there s no compatible driver available not on hp s laserjet installation disk and not on the hp website i emailed hp tech support about the problem and they suggested two workarounds using x drivers for other hp printer models but neither worked tech support now says to try working the problem via online chat i ll try that next time i have a block of several hours free unless i give the printer away first,0
very effective i purchased these hoping to balance my swinging moods and night sweats i ve taken these for about two weeks and i notice i am sleeping better and seem a little more at ease i haven t really noticed if i break out sweating at night still yet but the biggest noticeable result is my finger nails i am a life long nail biter and within this short time i ve grown a pretty strong healthy set of nails very nice affect i ve increased my dose to twice daily and i will purchase these again,1
everything you want from dali and more this book is the definitive look at dali i own a few other of his books but this one blows the out of the water the only negative aspect about the book really comes down to my opinion some of my favorite paintings are fitted onto a page with others making them a little difficult to see the extreme detail while others get their own page but in my humble opinion didn t deserve it while reading or just skimming through the paintings its awesome all the way through the book is in chronological order so you can see his progress throughout his life i would highly recommend this book to anyone even if you don t like dali s style there is so much in here that you ll find something i ve spent dozens of hours looking through it finding something new each time,1
java s best friend exellent quality does the job of keeping hot coffee hot throughout the day on off switch is a plus also,1
waste of time and money if you have no taste no morals and are tone deaf and have time to waste then this movie is for you what a bomb,0
wrong item the seller sent the wrong item and has never sent the item ordered said i needed to pay to ship the wrong item back but that he did not have the item ordered very disappointed,0
product misrepresented discription says pound wrist weights product received was pound wrist weights a deceptive rip off,0
hard to put on the shape wear is difficult to put on and you can see the seams through your clothes it is hard to bend over especially as a school teacher i would definitely like to try brooke burke s belly taut instead of this old school shapewear,0
have never recieved and for some reason i can t track i ordered this product a week ago and i have not recieved it yet i don t know where it is my credit card has been charged and their has been no tea as of yet on my doorstep i am not happy i go to the tracking site and it can t even tell me where it is i don t see a number anywhere to call i fear i ve been duped,0
hot non fiction if you ve ever thought about working in the porn industry even as someone behind the video camera photo lens or website this book gives you a good idea of what you are in for take a curious brave and intelligent woman and thow her together with a very industrious former stripper with excellent business sense and you ll see the sparks fly between this odd couple in this surprisingly suspenseful non fiction story,1
don t buy from antonline we purchased this tripod for one of the larger sony cameras that we also purchased through amazon the camera is awesome the page for the camera recommended this tripod so we bought it from antonline this tripod is not nearly strong enough for use smoothly with our camera and when i contacted antonline for a refund they refused to deal with me even if i paid the shipping back to them if you buy this tripod beware that truly strong remote control tripods can start at and go up from there,0
beyond poor poor poor poor poor when i ordered the book it was listed as like new hog wash the inside of the book was high lighted with yellow lighter and ink pen from beginning to end there is hardly one page that is not completely marked up what the heck i bought the book for a gift one the best book on the planet by the way the book is an heirloom i was very disappointed the delivery time was good but the condition of the book is just crap for me there is no way to correct this at this point i needed it by this coming friday absolute disappointment dan hall,0
great christian fiction lynn austin beautifully combined the historical facts of hezekiah s reign with her imagination of how one event may have led to the other i was constantly looking at my bible to be sure the scripture references were correct they were,1
not worth it this warmer looks better than it works does not keep beverages hot only slightly warm might be ok for kids drinks but not adults wont buy another one,0
driver support no mac support boooo hissss no win support good why are you still running that outdated os anyway at least upgrade to win,0
sturdy bench i am this bench is a very good fit it feels sturdy and stable when lifting there is a good span between the uprights to ensure your hands don t hit when replacing the bar it was easy to assemble i have decided to remove the leg lift but it was not in the way the padding is comfortable and seems durable i would definitely recommend this bench for a daily workout,1
great great great there should be a warning label cautioning drivers not to listen and drive you ll get lost in the beat and end up with a ticket five stars isn t enough,1
the best deal among net brick mortar the cheapest way you can buy baby diapers and you don t have to sweat it it will come to your front door baby diaper shopping nirvana,1
pretty corny i ve read several other deborah smith books in my opinion blue willow was the best sweet hush was by far the corniest book i ve read in a long time the phrase sweet hush must have been at used at least times in the book the main character hush was predictable and one dimentional if you enjoy deborah smith books i would skip this one,0
defective upgrade tivo is a great product but this one was defective and i had to send it back and upgrade delivery was prompt and product was packed wll,0
terrible single well whats to like about it other than the title track the radio edit cuts out a big chunk of the outro and some of the intro and the version keeps a bit of the intro and still cuts out the outro wolf in sheeps clothing is minutes of looping drums and bassline with cheesy s synth over the top overall though if you want all the songs be sure to get the track jewel case version as the cardboard slipcase with trays get annoying and damaged easy and its easier to have cd with all the songs on it rather than,0
why the s roared this disc contains a brief history of great music from the s interspersed with embarassing schlock that would make a mother wince most people will buy it and justly so to hear bix however after listening the discerning buyer will be happy that he has heard steve brown a very under rated musician at his best frank trambauer carries his friend bix either through direct inspiration or with wonderful counterpoint in several of the songs some of the cuts like i didn t know have been mastered through a string telephone but carping about the sound when you re listening to history or complaining that chauncey morehouse was only permitted one high hat and a snare in the studio and thus criticising his drumming seems tawdry this is a great addition for both jazz neophyte and discerning collector of twenties memoribilia but when you hear the restoration sic you will mourn again the passing of john davies who knew how to treat this sort of material,1
lasting entertainment our two year old has been playing with this playhut for weeks non stop there are so many different ways to configure it,1
this film gave me brain damage first of all its boring at the minute mark i forgot what movie i was watching and at two separate points in the film i forget what points in fact i seemed to lose all perspective on time i literally went cross eyed my right eye is still lingering in a lazy wobble at the moment all i really do remember was rooting for leonard nimoy to destroy the planet and all the retarded humans that inhabit it things i learned from t michael bay s film making talents could effectively be adapted into a new kind of non surgical lobotomy procedure for mental patients i think i dodged the bullet on permanent catatonia due to the fact that i spent half of the movie day dreaming about more exciting things in my life like porn and rearranging my sock drawer,0
best book i ve read since the joy luck club i have just finished reading this book at age my mother suggested it over years ago and i started it and never finished it i read this book and cried and laughed and cried and just passed it on to my year old daughter to read it is a true classic reading this book was like eating a fabulously rich dessert and then feeling sad when it is all gone,1
stick with simcity or capitalism i was thinking simcity helped me learn about real estate and land use in a fun way so maybe this game might help me learn something this game has no educational value but more importantly it wasn t even fun okay maybe it was fun for about an hour as i learned my way around the game but that was mostly anticipation i then realized that i d seen all there was to see don t waste your time this game is simplistic and has no depth whatsoever simcity is still the best real estate game around even if it is only in a roundabout sort of way if you want a good educational business game try capitalism good tutorials and an actual understanding of how businesses run if you want a fun business game there are plenty of other tycoon games that have to be better than this,0
i love this book this was the second book i read by terry since then i ve loved discworld books about ankh morpork and especially the night watch to get the full effect read feet of clay then jingo right after this one,1
how to raise the stress level in your house buy party blast this game is a piece of the system requirements on the box are misleading it is tough to explain to a six year old that his brand new game can t be played until you upgrade your video card even though no reference was made to it on the box and when the game finally works it looks like a hybrid of technology meets graphics,0
unnerving i don t know why but this movie disturbed me perhaps it was the concept of the film or me imagining that happening to me what was happening to drew barrymore s character whatever it was it kept me from enjoying the movie i did not really find it sweet or cute or funny in any way it was just odd i know that people do experience such an awful form of memory loss but to me that makes a good dramatic film not a romantic comedy i mean i can understand why people would wish to make light of the situation and make it romantic and whatnot but for me it didn t work and the parts that were supposed to be funny really weren t it was all kind of desperate actually,0
mind blower this book is absolutely riveting it seems that only a couple of books a year can hold my attention like this one which is a shame i always have a sense of loss after reading a great book the whole manson paradigm is so bizarre and twisted that it just blows your mind i read this book over a long rainy weekend and could not put it down if you like fascinating stories where reality is stranger than fiction this is the book you should read top notch,1
bad acting it s all been done before but with talented actors this movie should only be shown in acting school bad acting totaly unconvincing perfomances all around especially by emily hampshire could that mean bad directing don t waste time or money,0
best diapers ever i m still considered a new mom i only have one toddler she is years old i only order her diapers online now i have gone to the stores in my town and her size is always always always sold out but with amazon her size is always here and here i m also amazon prime and i ger her diapers in days after i order them i love it that hold everything and more i have told friends this is the only way i will ever order her diapers,1
i like it i haven t read shirley jackson s novel but i ve seen the old movie and this one compared to the movie this one is quite different at least the story but i like it i like the characters they re quite similar to those in the original movie the insecure nervous nell lili taylor self confident luke owen wilson and theo catherine zeta jones the actors are good i forgot to mention liam neeson as dr marrow also the supporting actors for example marian seldes as the creepy mrs dudley the special effects are impressing and the music is also very good one thing that feels unnecessary is that the filmmakers seem to have tried to give the movie a creepy haunting feeling too early even in the end of the first scene in nell s bedroom i like this movie and i think it s quite underrated it has a number of good scenes the scene with the photo album with the pictures of hugh and carolyn crain is a favorite it s nice to see a good new haunted house movie,1
the best tactical game of all times guys i have to admit i m not a big time tactical strategy fan but this game totally got me on the hook i like starcraft warcraft iii and age of empires but couldn t imagine that a game like praetorians can grab me and never let me go i ve been playing the multiplayer skirmish demo since it came out i ve never played a demo version of the game for more than an hour it s amazing plain amazing the strategy is beautiful all the terrain tricks everything you could expect from a real battle the troop building model there is so beautiful that i can hardly type these words now i want to get back to the game i love it if you love any kind of rts games this is a must in your collection,1
i love this concert this is by far one of my favorite dvd concert from my collection the scorpions deliver an amazing show they really know how to work with the audience something you don t see much of anymore if your a scorpions fan you will love this dvd get this dvd concert the video quality is very good uli jon roth and michael schenker on stage were great,1
a film from my childhood i first saw this film when i was younger in the summer at an activity centre and from that day i bugged my parents until they bought it for me i have owned it on video for several years and i constantly watched it so when it came out on dvd i jumped at the oppurtunity to purchase it the story is about a lawer who is put in charge of a hockey team as his community service assigment gordon hates kids and he hates hockey when gordon was a child he used to play hockey so he is going to be a good coach if he could just get over the fact that he doesnt want to be there this film is a laugh a minute with childish humour that still makes me laugh now,1
work perfectly i bought of these for my series dvr s i have a ft long story house the tivo s are located at the extreme ends of the second floor and the router is located in the center of the first floor so we re talking about a ft distance thru ceilings and walls there s a great signal to both wireless adaptors i m not a networking expert so i had a little problem setting up the network with these but i was very impressed with the tivo customer service they solved my problem in a few minutes,1
poly tape does a great job highly visible works well with the different fencers that i use in the different pastures last a long time can t beat it for the price,1
pathetic being a fan of isabelle huppert s work i expected something more from this film the only good thing about this film as a matter of fact was huppert s performance of a woman coming undone she lives her relatively closed and closely monitored by her live in mother life as a piano teacher and everything seems stern put together except for this bizarre relationship with her mother who controls everything and then huppert s much younger student begins to pursue her by the time huppert succumbs she is unraveling at the same time the movie unravels with her,0
milli vanilli redux with the exception of lip synching this is an exact replay of milli vanilli remember that moment watching the milli vanilli video and saying huh cool hair uh sorta interesting street scenes wow this music is really bad that s mia long on concept trend style and buzzwords short on music does the world really need another dressed up exotic with no discernable musical talent who can mouth a few political half phrases you be the judge vote with your wallet p s anybody wanna buy a used copy if not i m using it for a coaster,0
great bike rack bought this rack on monday and it got here on tuesday took about minutes to put it all together once i figured out that i had to take some parts apart to put them back together on the rack base it all went well i love how the bikes mount and feel that the bikes are more secure than on the type of racks that the bikes hang from the top tube i would defiantly recommend this bike rack,1
leaks the baby dry diaper is not as good as swaddlers for leakage proof performance it leaks quite frequently from the back side one reason may be that my baby has some gas issue but the swaddlers worked much better to prevent leakage by adding thicker layer on the back i should have bought it even with the little additional cost so be warned if you do not want to wash baby cloth that often,0
i fell asleep morrissey is not in this movie i was completely disappointed in this film this film was literally put together by spongebob squarepants studio assistants and was a complete waste of my evening not funny not humerous other than lesbian high schoolers and the main character s ex boyfriend who is friggin hilarious in the few scenes he is in and nauseatingly slow paced i won t go into a long description but essentially some girl is totally obsessed with moz and stops by some of his old haunts in an effort to find and marry him she is an outcast and made fun of by everyone the extras are actually more interesting than the movie clips of moz conventions and psycho fans are pretty funny the extras actually have a couple of moz photos distant video cam clips i love moz but hate this movie please borrow it rent it or steal it but dont waste your hard earned cash on it you will be disappointed and remember moz is not in the movie,0
a little bit wimpy they write good music they play their instruments well the can write crafty hooks so blame it on the singer and the lyricist my guess same person the vocals are as weak as it s content which ranges from anywhere to wimpy subjects as being afraid to ride rollercoasters to things so dull and ordinary it makes you roll your eyes when you hear them the closest comparisons to this band is orange peels never heard of them either then imagine what air supply would sound like if they made an alternative album the lucksmiths could be a great a band if they didn t sing about such stupid things,0
great deal great diaper pampers are great for keeping your baby dry and happy also the best price i have found,1
of mice and men three crucial pages were torn from the book the introduction by susan shillinglaw director of the steinbeck research center suggestions for further reading and a note on the text since i was reading the book for a class discussion these items would have aided me greatly during the discussion period,0
shattered dream of mice and men is story of two young men georgr and lennie who travel from ranch to ranch it was unsual the ranch life that two men would stick together for so long the ranch life was a everymanforhimself life but lennie and george went through it together besides the affection that they had for each other what held them together was common dream they dream to buying a little ranch to grow their own crops and animals lennie was big hard worker but he had sort of a mental disorder while george was a small but meticulous man who looked after lennie all the time i meant almost all the time until the day that he went to the town to drink and left lennie along in the ranch and lennie did something that shattered their dreams forever what i liked more in the story was simpathy of the characters ranch workers in the begining they seemed to be mean and anti social but then they started to get along with george and lennie in a very social way,1
i hate these diapers i like pampers but the baby dry has got to go it has no give to the sides and dd leaked through every one of them,0
years of tortured reading i am an avid reader and always have been pleased with oprah s picks this book however was painful to get through and i was so disappointed that i finally put it away for good this is the first book i can honestly say i have never finished nor would ever like to i have read other books by gabriel garcia marquez but i certainly do not see this one as his best work what a sleeper,0
whodunit a french version of clue i don t know how to review this honestly as i am split down the middle in all honesty it reminds me of the american film clue everyone is stranded in a big house one person gets murdered and everyone has a motive i didn t like the musical numbers and really the film didn t hold my interest very well i did get a kick though when the mistress arrives sees her dead lovers body screams then runs to the firplace and starts singing and stripping off her clothes while singing lines such as when the bill comes you have to pay watch clue instead it is much more entertaining,0
good but litle expensive it is very good but it is becoming little expoensive at amazon as compared to other brands available at stores like costco,1
sweet movie for preschoolers i bought this movie to show our faith based preschool group when we were studying native americans although it may not be historically accurate if you talk about various native american groups being different vs stereotyping i think this is appropriate to show for that age group,1
nirvana sliver best of the box as a long time kurt cobain fan kurt was the reason i learned guitar years ago i was always a singer and songwriter since i was young but when nirvana came out in i learned guitar as well cause the man inspired me too not just sing but write my own riffs on this release save the money and buy the whole box set it is worth it except for courtney being the yoko ono money whore that she is and saving these extra demo tracks for this cd instead of putting every last outake demo live etc on last years boxed set so you have to buy this cd just for the new tracks i know courtney has enough money so i would nt buy this cd kurt should not be remembered this way with his widow milking every dollar she could get i will make sure if i become famous that only my children would be in control of my music who would treat it with respect,0
a stellar kid s tape this is not your average kid s tape nancy cassidy s wonderful alto voice invites even the musically challenged to sing along as with all her tapes there is a terrific mix of traditional and new music use of many instruments and varied musical styles even our one year old dances when we put this on,1
clay s measure of a man is a hit i have this cd since it s release in october of i wasn t surprised that it s quality in my opinion was only mediocre i expected that from all the american idols that were going to record loving clay s voice from the start i felt a little disappointed in the cd he is truly capable of so much more however as time moves on i am finding that his voice is still hypnotic and pure on this cd and it has grabbed my heart i was hoping for more dramatic vocals but in contemporary music this display of his voice is really top notch i am happy to say that measure of a man has become one of my favorite cd s i can t wait for his next cd which i am sure will spotlight his talent in again a very different way bravo clay your cd is just great,1
great writing informative every reader of the frozen republic will find something to disagree with but if you have an open mind you will find that lazare has many good points about america s government not being the be all end all of democracy the frozen republic is a history of constitutional and para constitutional problems that america has faced and a description of constitution worship as america s religion there is very little on comparative government or a blueprint for change lazare appears to favor a parliamentary system but he does not spell this out in any detail or say very much about voting reform,1
dracula sucks too many characters that appear for a sentence or two and then just vanish into the london fog of the late th century,0
anno dracula story is disjointed and so at times difficult to follow character development and story line predictable reference to other real and fictional characters over done but an interesting idea,0
like the sprial binding not much else the spiral binding on this book is it s only positive i haven t found a single thing in this book i would like to stitch the graphs are done with colored xs which make it difficult to distinguish between similar colors and to imagine what the finished product will look like the colors are not given in anchor or dmc format but in other numbers that you then have to look up the dmc or anchor numbers in the back finally there are very few designs for each category for example there are only about four or five small pages of christmas designs christmas is a very large subject to design from did they run out of ideas rather than this book buy the better homes and gardens cross stitch designs there are so many more designs for many more topics and stitched pictures are given so you know what you ll be working on,0
don t buy ok product if you only need it for a year or so mine stopped working and will not power on many similar complaints online,0
a disappointment i heard so much about this book but it has so little pseudo intellectual language undeveloped characters a few nice parts not at all what i expected and not particularly sexy,0
good read definitely worth the price my month old loves all thomas books and knows them by name and this one is thomas friends docks in his words a must for kids who love thomas salty cranky and of course there are others like harvey henry and james in here too it also introduces an octopus and a shark to the kids good read story is not very engaging for us adults since it is more like an instance than a full story but my son seems to like it for now,1
outdated but great for essays papers and editing i value this book since i proofread papers essays administrative memos etc for clients on liveperson com and in past careers this helps for office filing clerical administrative basics if you are working on these type of jobs duties required i also recommend this book for editing projects and for reference for college papers,1
of mice and men the book of mice and men was a good book it keeps you wanting to know more the whole way through the characters are described very well but the two main characters are opposite one named lennie is big tall and stupid he acts like a five year old as they put it in the book the other one george is short and kind of smart compared to lennie unlike most of the other ranch hands the two are traveling together from ranch to ranch and even more than others are because lennie is always getting into trouble lennie loves soft things which gets him into a lot of trouble at this last ranch they think they will finally fulfill their dream and earn enough money to buy a piece of land lennie gets into the biggest mess of all,1
the best and only book you will need i have not ever read a more detailed book on this subject yet the author explains not just how to buy why every one i have showed it to has ordered it if want to know everything there is to know about pies and pastries then you have found the ultimate great,1
nice rice maker the neuro fuzzy rice cooker is relatively simple to operate i prefer brown rice so that s mainly why i fire up the cooker though white rice is good as long as nothing is mixed in with it the only bad thing about the cooker is that it s way too expensive to buy online try to look for one at your local department store if they don t have one your best option would be to see if your local department store allows you to specially order a rice maker from them do not order one from somewhere online,1
if you are being stalked you need this book mike proctor demonstrates that he understands the issue of stalking completely this is the best resource i have found to facilitate effectively working with law enforcement and prosecutors and using the criminal justice system to protect victims from their stalkers i strongly recommend this book to anyone who is serious about stopping their stalker or stalkers stand up and fight these bullys stop living in fear believing that you are powerless to stop them you can do it,1
more of the same if you feel passionately about politics and whether having a republican in office or a democrat will make one tiny bit of difference then go ahead and buy the latest addition to this seemingly endless genre for those of us with kids who fear for the sustainability of our planet i suggest you look elsewhere for solutions,0
can hold a big girl i haven t tried the dvd yet so no feedback on that but i really like the ball itself being my first stability ball i was a little worried about it being able to hold me a big girl at approx lbs but it does and i can already feel see the difference it was easy fill and has lost very little pressure over a couple of weeks worth of daily use it lost enough to open up pump back up but nothing like some of the horror stories below the color wasn t as shown which was fine with me not trying to color coordinate my excercise equipment or anything,1
very boring i thought this was supposed to be an autobiography all he talks about is his school he mentions his wife and kids only once or twice i got the impression that he was a very selfish man plus to top it off the book was boring,0
good movie i love the full screen edition of the movie i do not like the movies that is half screen i like this movie because it reminds me that there is life after divorce or any other life altering event but we have to move forward to achieve it,1
the scarlet letter one ofthe greatest novels in all of literature the scarlet letter by nathaniel hawthorne tells of a life vastly different from those that we live today rejecting the present permissive lifestyle to which we were accustomed the reader is entrenched in the gloom and doom of puritan society it is an exposure to a law that tells what to wear how to think and whom to love the scarlet letter is a story of law versus human nature hypocrisy and of undeniable passions enlightening and refreshing the reader is taken on an adventure and fully understands the risks of living passionately beyond the limits that society sets a novel that can be enjoyed by all ages the scarlet letter is a masterpiece of its time,1
it s inexpensive and it works i own two of these chargers which even with shipping charges are a fraction of the cost of those available in retail stores even discount stores and i don t see any difference between the performance of these and the expensives ones,1
worked for us with the occasional diaper rash most of these diapers didn t leak except for the occasional overnight change now our son who does not have sensitive skin did get occasional diaper rashes with these diapers so what my husband and i did was purchase another brand in addition and rotated every other change this helped a lot the reason why i still like these diapers in spite of the rashes is that pampers has excellent customer service and responded quickly and very appropriately to our complaint about the rashes,1
excellent book especially for working people provides many yoga based stretching exercises that are great for people who spend a lot of time working at a desk or some other sort of sedentary occupation,1
don t be fooled i had high hopes for this product and i was completely disappointed if you like wearing makeup that looks very obvious then this is your product it was very cakey and did not cover anything unless is was piled on in multiple layers which looks really attractive plus it always came squirting out of the tube without being squeezed i ended up throwing it away in the garbage where it belonged,0
good value for the money pretty good value for the money prefer zune s tactile interface not much information on how to install videos photos or album art but should be able to figure it out from the internet try to keep it away from cell phone when i put my view in the same pocket as my cell phone it caused the view to lock up or shut down like the fact you can add memory with sd cards overall more positives than negatives,1
frighteningly realistic george orwell s horrific representation of oceania a world power and dominating force throughout the story is a frighteningly realistic presentation of how governments work orwell displays the common theme of disinformation called doublethink used by government powers although has come and passed the idea that governments can gain totalitarian control through complacent uniterested citizens is not far from present conditions is an excellent read filled with wondrous insight for everyone,1
i like them a lot one of my fave cds i like their first album too but this one has a more electronic oriented tracks my favorite is when i grow up the even better part is that last fall they were on tour with my favorite band lit and it turned out it was of da hook,1
fun got this and several other styles for christmas and this one is great it gets the answer of the time even my little grandkids like it for the sparkly lights,1
bizarre i love period films but i did not enjoy this one the plot was thin i thought the acting was well done,0
old and good this book is worth to keep in your collection as it does not only advise what to do with sourdough but ruth also told you what the picture of past years ago in alaska where no stand mixer nor any civilized stuffs in kitchen just a pot of sourdough,1
a real survivor story this is without question one of the more entertaining books i ve ever had the pleasure to read i had to keep reminding myself that it wasn t fiction in fact it has inspired me to read moby dick again i think now i have a much greater appreciation for those who lived and sacrificed their lives on whale ships i would recommend this book as a father s day gift for anyone who has an interest in history or just enjoys a good adventure mr philbrick should be congratulated for his efforts,1
great engineering used this rack on a thousand mile trip and the bikes didn t budge i did use a few bungies to secure the pedals and handlebars but it was not necessary it left a very faint smudge where the top arm rode but you d have to really look to see it highly recommended if you need a trunk rack like i do,1
you should be legally obligated to buy this i don t think much needs to be said it s batman the first movie to one of the greatest trilogies ever made and if you re looking at this product right now you pretty much have to buy it and whoever i bought this from did a good job super quick shipping,1
story of the yardbirds excellant dvd had a lot of info i didn t know about the band highly recommended,1
not what i expected not what i expected too much acting disappointing to say the least i will not buy the like again oh well,0
don t waste your money these wrist weights began leaking the sandy material on my first use i bought bell wrist weights from amazon a couple of years ago and those have held up wonderfully sadly amazon doesn t carry them anymore these valeo wrist weights are very poor quality for them to leak the weight material on first use they obviously were not made well amazon you should remove these from your site,0
best anime ever this easily qualifies for the best anime award for the romantic anime scene buy it and the soundtrack you won t be disappointed,1
manhattan transfer can t sing i can t understand how manhattan transfer gets all those studio musicians to play on their albums i mean it just makes their singing sound worse against the best drumming steve gadd bass playing and sax playing in the world the two stars are for kafka and the studio musicians only,0
wtf this album is able to be previewed in full on nme com if i were you i would go there to find out just what you re about to endure this album sucks extremely bad i have not heard anything this half assed in all but two weeks this garbage getting good reviews is only an indication of the white reviewers out there trying to make this seem cooler than it isn nt the beats are exactly the same on every track handclaps and half rhythms are only one tenth of the awkwardness on this record i dont think that anyone with fully functioning ears would like this record unless they think it makes them look different for the most part there is nothing innovative on this record this is what bad pop music will sound like in ten years mia has recorded a travesty ahead of her time once again go to nme com and preview this before you actully waste your money on this the sound of this record could have been reproduced with a kettle drum and sticks banging together in a long hall,0
enterence video there is no enterence video no storylines much lesser wrestlers so its not enjoyable playing mode so please next time just think about this things so it can be enjoyable while playing on gba,0
hot dance scenes the dance scenes and the eroticism make this a good movie to watch i only wish the dance scenes had been edited a bit better most of the transitional moves of the dancers have been chopped up or cut the acting is not that great but i enjoyed the message of the movie which is to let yourself go and feel the feelings,1
egad listen up and watch that video for invisible to see what pre fab crapola clay aiken is up to remember when u had a spontaneous street concert and were shut down by the police well aiken s video for invisible wants to convince us that his song invisible which isn t about much has such political relevance and cachet that the police and a helicopter have to suddenly rush in and hold the fans at bay it s all calculated guaranteed to provide his voice which deserves better to seem dangerous although that danger has been carefully accounted for oh clay s not dangerous except to ask people to open up their wallets for a song that is designed by a hit factory and make it seem politically relevent thanks a lot clay if you were invisible oh wait you already are,0
shoo goo we always use this to support shoes that we love glad to still find it somewhere the price is also right,1
pretty scary not so swift ending i think that the haunting is a good scary movie as opposed to movies like scream instead of dealing with pyscho people running around in masks it actually deals with the supernatural which is always fascinating the movie was cast very well and the special effects are incredible the ending however twisted the movie into a theme of bliss contentment and nurturing a good scary movie should leave you with a sense of what will happen next on the other hand it would be hard to have a nightmare about it all in all it is a good movie that really screams the theme good vs evil,1
lots of diapers you definitely get a a ton of diapers with this purchase and the price is pretty good when other retailers aren t having diaper sales the diapers keeps my baby dry especially over night,1
memorable measure of a man i couldn t wait for this cd to be released and i wasn t disappointed in the least each and every song will bring you to tears they are that good bear in mind that this is coming from a huge john lennon fan but one who has already seen clay perform with the american idols this summer invisible is as good as it was on the tour but my personal favorites are the way co written by enrique inglesias and perfect day both will give you chills love you clay you are a tremendous role model continue to be the wonderful human being you truly are a fan diane casserly,1
